District,PropertyType,Rooms,Furnished,Shareable,PetsAllowed,Elevator,SeniorFriendly,StudentOnly,Balcony,Parking,Size,Floor,RentalPeriod,AvailableFrom,MonthlyNetRent,Utilities,Deposit,PrepaidRent,MoveInPrice
"Stendraget,2640 Hedehusene",Apartment,3,False,True,True,True,False,False,True,True,86,1,,20 December 2021,11250,1000,33750,11250,57250
"Stendraget,2640 Hedehusene",Apartment,3,False,True,True,True,False,False,True,True,85,3,,20 December 2021,11340,1000,34020,11340,57700
"Stendraget,2640 Hedehusene",Apartment,3,False,True,True,True,False,False,True,True,85,2,,20 December 2021,11250,1000,33750,11250,57250
"Stendraget,2640 Hedehusene",Apartment,3,False,True,True,True,False,False,True,True,85,1,,20 December 2021,11150,1000,33450,11150,56750
"Robert Jacobsens Vej,2300 København",Townhouse,5,False,False,True,False,False,False,False,False,195,0,,1 November 2021,23500,500,70500,23500,118000
"Jens Baggesens Vej,8000 Aarhus",Apartment,3,False,True,False,True,True,False,True,True,72,7,,1 October 2021,9969,550,29907,9969,50395
"Gebauersgade,8000 Aarhus",Apartment,2,False,True,False,False,False,False,True,False,55,3,,1 December 2021,7895,0,23685,7895,39475
"Engholms Allé,8240 Aarhus",Apartment,3,False,False,False,False,False,False,True,True,89,1,,1 October 2021,8540,0,25620,0,34160
"Vodskovvej,9310 Vodskov",Apartment,2,False,False,True,False,False,False,False,True,75,0,,1 October 2021,3700,750,11100,3700,19250
"Troldmands Allé,2680 Solrød Strand",Apartment,3,False,True,True,True,True,False,True,True,85,3,,As soon as possible,12325,800,36975,12325,62425
"Vinds Vænge,7100 Vejle",Townhouse,4,False,False,False,False,True,False,False,True,118,0,,1 May 2022,11250,0,33750,11250,56250
"Vinds Vænge,7100 Vejle",Townhouse,4,False,False,False,False,True,False,False,True,118,0,,1 February 2022,11250,0,33750,11250,56250
"Vinds Vænge,7100 Vejle",Townhouse,4,False,False,False,False,True,False,False,True,118,0,,1 April 2022,11250,0,33750,11250,56250
"Vinds Vænge,7100 Vejle",Townhouse,4,False,False,False,False,True,False,False,True,118,0,,1 April 2022,11250,0,33750,11250,56250
"Vinds Vænge,7100 Vejle",Townhouse,4,False,False,False,False,True,False,False,True,118,0,,15 February 2022,11250,0,33750,11250,56250
"Vinds Vænge,7100 Vejle",Townhouse,3,False,False,False,False,True,False,False,True,118,0,,1 February 2022,11250,0,33750,11250,56250
"Koldingvej,7100 Vejle",Apartment,3,False,True,True,False,False,False,False,False,89,2,,1 November 2021,7600,600,15200,0,23400
"Åhusene,8000 Aarhus",Apartment,3,False,True,False,True,True,False,True,True,68,5,,As soon as possible,10000,0,30000,30000,70000
"Roskildevej,2000 København",Apartment,1,False,False,False,False,False,False,False,False,48,3,,As soon as possible,8710,450,26130,26130,61420
"Lindegade,6070 Christiansfeld",Apartment,3,False,True,True,False,False,False,False,False,106,1,,1 November 2021,8211,875,0,0,54319
"Kridtsløjfen,9000 Aalborg",Apartment,2,False,False,False,True,False,False,True,True,67,1,,4 February 2022,7395,700,22185,7395,37675
"Gasværksvej,2630 Taastrup",Apartment,2,False,False,False,False,False,False,False,False,42,0,,As soon as possible,8000,8000,24000,24000,64000
"Østergade,8450 Hammel",Apartment,2,False,False,False,False,False,False,False,True,44,2,,1 November 2021,4500,300,13500,0,18300
"Sinding Hovedgade,7400 Herning",Townhouse,4,False,True,False,False,False,False,False,False,100,0,,1 January 2022,6650,0,19950,0,26600
"Østergade,9400 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,56,2,,1 October 2021,4185,550,12555,4185,21475
"Midtbyvej,6893 Hemmet",Apartment,3,False,False,True,False,False,False,False,False,78,0,,As soon as possible,4000,0,12000,0,16000
"Østergade,9800 Hjørring",Apartment,2,False,False,False,False,False,False,False,False,70,1,,15 October 2021,4500,500,13500,4500,23000
"Vestergade,8700 Horsens",Apartment,3,False,True,False,False,False,False,False,True,94,0,,1 December 2021,8650,850,25950,8650,44100
"Vestergade,8700 Horsens",Apartment,2,False,False,False,False,False,False,False,True,62,1,,1 October 2021,5650,750,16950,5650,29000
"Caroline Amalie Vej,5700 Svendborg",Apartment,2,False,False,False,False,False,False,False,False,53,2,,1 December 2021,4700,700,14100,14100,33600
"Hovedgaden,8410 Rønde",Apartment,3,False,True,False,False,False,False,True,False,100,1,,As soon as possible,7500,500,22500,7500,38000
"Østergårdsvej,6000 Kolding",Apartment,3,False,True,False,False,False,False,False,False,67,2,,As soon as possible,5795,700,17385,0,23880
"Havnealle,8700 Horsens",Apartment,2,False,False,False,False,False,False,False,True,67,-1,,As soon as possible,5505,900,16515,0,22920
"Søndre Landevej,6400 Sønderborg",Apartment,2,False,False,False,False,False,False,False,False,60,0,,1 December 2021,3500,600,10500,3500,18100
"Mellemgade,9240 Nibe",Apartment,3,False,False,False,False,True,False,False,False,111,0,,1 December 2021,8500,900,25500,0,34900
"Mejerivej,9440 Aabybro",Apartment,2,False,False,False,False,False,False,False,False,65,1,,As soon as possible,3500,600,10500,0,14600
"Grønnegade,8600 Silkeborg",Apartment,2,False,False,False,False,False,False,False,False,60,1,,As soon as possible,5950,500,17850,0,24300
"Danmarksgade,8900 Randers",Apartment,2,False,False,False,False,False,False,False,False,58,1,,As soon as possible,4000,500,12000,0,16500
"Jens Otto Krags Gade,2300 København",Apartment,2,True,False,False,True,False,False,True,True,76,2,,1 October 2021,16500,1000,49500,0,67000
"Kongensgade,6070 Christiansfeld",Apartment,2,False,False,False,False,False,False,False,False,65,0,,1 October 2021,4700,600,14000,0,19300
"Vestergade,7400 Herning",Apartment,1,False,False,False,False,False,False,False,False,55,1,,1 December 2021,3895,705,11685,0,16285
"Engvej,9400 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,58,1,,1 December 2021,4980,400,14940,4980,25300
"Boulevarden,9000 Aalborg",Apartment,3,False,True,False,False,False,False,True,False,105,3,,15 October 2021,9600,900,28800,9600,48900
"Tietgensgade,7400 Herning",Apartment,1,False,False,True,False,True,False,True,False,29,0,,As soon as possible,2800,550,2800,8400,14550
"Tietgensgade,7400 Herning",Apartment,1,False,False,True,False,True,False,True,False,29,0,,As soon as possible,2900,550,2900,8700,15050
"Storegade,8500 Grenaa",Apartment,3,False,False,False,False,False,False,False,True,95,0,,As soon as possible,6500,800,19500,0,26800
"Sønderled,8500 Grenaa",Apartment,2,False,False,False,False,False,False,False,True,75,-1,,As soon as possible,4900,800,14700,0,20400
"Fyensgade,9000 Aalborg",Apartment,2,False,True,False,False,False,False,False,False,58,2,,1 December 2021,5500,500,16500,0,22500
"Granly Alle,6710 Esbjerg",Apartment,2,False,False,False,False,False,False,False,False,55,0,,As soon as possible,4350,500,13050,0,17900
"Hoffmannsvej,8220 Aarhus",Apartment,3,False,True,False,False,False,False,True,False,85,3,,As soon as possible,9215,600,27645,9215,46675
"Hollændervej,2791 Dragør",Room,1,False,False,False,False,False,False,False,False,12,0,,As soon as possible,4500,0,9000,0,13500
"Gugvej,9210 Aalborg",Apartment,2,False,False,True,False,False,False,True,False,51,0,,As soon as possible,5100,0,15300,5100,25500
"Jens Baggesens Vej,8200 Aarhus",Apartment,2,False,True,False,True,False,False,True,True,68,3,,As soon as possible,8784,0,26352,0,35136
"Skottenborg,8800 Viborg",Apartment,2,False,False,False,False,False,False,False,True,74,1,,1 November 2021,5846,1366,0,0,21522
"Koldingvej,7100 Vejle",Apartment,3,False,True,False,False,False,False,False,False,84,2,,1 November 2021,6050,750,16000,0,22800
"Roskildevej,4390 Vipperød",House,7,False,False,False,False,False,False,False,True,164,0,,1 October 2021,11000,1800,33000,11000,56800
"Koldingvej,8800 Viborg",Townhouse,3,False,False,True,False,False,False,False,True,110,0,,As soon as possible,9500,0,28500,0,38000
"Kirkegade,7600 Struer",Apartment,3,False,True,False,False,False,False,False,True,70,1,,1 December 2021,4800,800,14400,0,20000
"Prins Buris Vej,2300 København",Apartment,3,False,False,False,False,False,False,False,False,53,0,,1 December 2021,10000,500,20000,10000,40500
"Høiriisgårdsvej,8220 Aarhus",Apartment,3,False,True,False,True,True,False,True,True,73,1,,1 November 2021,8500,0,25500,0,34000
"Holmparken,7400 Herning",Apartment,4,False,False,True,False,False,False,True,True,109,3,,15 October 2021,6700,1000,20100,0,27800
"Tarmvej,6893 Hemmet",House,4,False,True,True,False,False,False,False,False,102,0,,1 November 2021,4000,1500,12000,0,17500
"Strøget,7430 Ikast",Apartment,4,False,False,False,True,True,False,True,True,172,3,,1 November 2021,12600,0,37800,12600,63000
"Søgade,6000 Kolding",Apartment,35,False,True,False,False,False,False,False,False,101,2,,As soon as possible,6800,800,20400,13600,41600
"Ewaldsvej,8600 Silkeborg",Apartment,2,False,False,False,False,False,False,False,True,35,0,,16 October 2021,4700,0,4700,4700,14100
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,132,0,,As soon as possible,19995,1430,59985,19995,101405
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,116,7,,As soon as possible,18598,1257,55794,18598,94247
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,116,4,,As soon as possible,18298,1257,54894,18298,92747
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,116,3,,As soon as possible,18198,1256,54594,18198,92246
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,125,0,,As soon as possible,20995,1354,62985,20995,106329
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,125,0,,As soon as possible,20995,1354,62985,20995,106329
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,117,2,,As soon as possible,18098,1268,54294,18098,91758
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,117,1,,As soon as possible,17995,1268,53985,17995,91243
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,114,5,,As soon as possible,18298,1235,54894,18298,92725
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,114,4,,As soon as possible,18198,1235,54594,18198,92225
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,121,4,,As soon as possible,18598,1311,55794,18598,94301
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,114,3,,As soon as possible,18098,1235,54294,18098,91725
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,121,3,,As soon as possible,18398,1311,55194,18398,93301
"Jane Addams Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,114,2,,As soon as possible,17995,1235,53985,17995,91210
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,152,8,,As soon as possible,27798,1647,83394,27798,140637
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,148,7,,As soon as possible,26098,1603,78294,26098,132093
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,144,6,,As soon as possible,25995,1560,77985,25995,131535
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,117,5,,As soon as possible,18398,1268,55194,18398,93258
"Theodore Roosevelts Vej,2450 København",Apartment,4,False,True,True,True,False,False,True,True,117,3,,As soon as possible,18198,1268,54594,18198,92258
"Lisbjergbakken,8200 Aarhus",Apartment,3,False,True,False,False,True,False,False,True,62,0,,As soon as possible,5800,0,15900,5300,27000
"Vestergade,6200 Aabenraa",Apartment,2,False,False,False,False,False,False,False,False,81,1,,1 November 2021,4456,0,13368,0,17824
"Vognmandsmarken,2100 København",Room,1,False,False,False,False,False,False,True,False,14,2,,1 October 2021,4500,0,4500,4500,13500
"Else Alfelts Vej,2300 København",Apartment,4,False,False,False,False,False,False,False,False,82,0,,1 December 2021,13250,888,39750,0,53888
"Else Alfelts Vej,2300 København",Apartment,4,False,False,False,False,False,False,False,False,104,2,,1 December 2021,13250,1126,39750,0,54126
"Niels Hjørnesvej,9900 Frederikshavn",House,3,False,False,True,False,False,False,False,False,79,0,,29 November 2021,4500,0,13500,0,18000
"Algade,4500 Nykøbing Sj",Apartment,4,False,False,False,False,False,False,True,False,98,1,,15 November 2021,7787,0,23361,23361,54509
"Markedsgade,8900 Randers",Apartment,2,False,False,False,False,False,False,False,False,71,1,,As soon as possible,6850,799,20550,6850,35049
"Herningvej,8600 Silkeborg",Apartment,2,False,False,True,True,True,False,True,True,58,1,,15 December 2021,7100,0,21300,0,28400
"Lyngbygade,8600 Silkeborg",Apartment,3,False,True,False,False,False,False,False,False,83,1,,1 November 2021,7450,800,22350,0,30600
"Herningvej,8600 Silkeborg",Apartment,4,False,True,True,True,True,False,True,True,111,0,,1 November 2021,9700,0,29100,0,38800
"Ejnar Nielsens Vej,8883 Gjern",Apartment,2,False,True,False,False,True,False,False,False,81,0,,As soon as possible,4950,700,14850,0,20500
"Bjerggårdsløkken,5240 Odense",Apartment,2,False,False,True,False,False,False,False,True,46,0,,1 October 2021,5900,0,17700,5900,29500
"Eigtveds Alle,2630 Taastrup",Apartment,3,False,True,False,True,False,False,True,True,80,2,,1 November 2021,11500,11500,34500,11500,69000
"Sundvej,7840 Højslev",Apartment,15,False,False,False,False,False,False,False,False,40,1,,As soon as possible,4000,0,12000,0,16000
"Solvangsvej,8544 Mørke",Townhouse,2,False,False,True,False,False,False,False,True,42,0,,As soon as possible,2978,1083,0,0,12661
"Rampelyset,4000 Roskilde",Townhouse,6,False,False,True,False,False,False,False,False,153,0,,1 October 2021,18876,0,56628,18876,94380
"Krøruplundvej,8732 Hovedgård",House,8,False,False,True,False,False,False,False,False,160,0,,1 November 2021,7000,1000,21000,21000,50000
"Jyllandsgade,8900 Randers",Apartment,3,False,False,False,False,False,False,False,False,95,3,,1 October 2021,6200,1012,19500,6500,33212
"Torvet,8500 Grenaa",Apartment,5,False,False,False,False,False,False,False,False,138,1,,1 October 2021,5500,1480,16500,5500,28980
"Samsøgade,9000 Aalborg",Apartment,3,False,True,True,False,False,False,True,False,104,3,,As soon as possible,7450,500,22350,7450,37750
"Skolegade,9800 Hjørring",Apartment,1,False,True,False,False,False,False,False,False,46,2,,1 December 2021,3500,0,10500,0,14000
"Sonnesgade,8000 Aarhus",Apartment,3,False,True,False,False,False,False,False,False,66,2,,1 November 2021,8800,900,26400,0,36100
"Ørhagevej,7700 Thisted",House,5,False,True,True,False,False,False,False,True,172,0,,13 December 2021,11000,22000,11000,11000,55000
"Klampenborgvej,2800 Kongens Lyngby",Room,1,True,False,False,False,False,False,False,False,25,0,,As soon as possible,6500,500,19500,0,26500
"Nygade,9400 Aalborg",Apartment,4,False,True,False,False,False,False,True,False,108,2,,As soon as possible,8000,500,24000,8000,40500
"Valdemars Kær,9460 Brovst",House,4,False,True,True,False,True,False,False,False,100,0,,1 November 2021,4200,1500,12600,0,18300
"Slagtergade,6100 Haderslev",Apartment,3,False,True,False,False,False,False,False,False,84,1,,As soon as possible,4350,649,13050,0,18049
"Nygade,9400 Aalborg",Apartment,2,False,False,True,False,False,False,False,False,60,0,,As soon as possible,4995,400,14985,4995,25375
"Gothersgade,7000 Fredericia",Apartment,4,False,False,False,False,False,False,False,False,100,0,,As soon as possible,6500,500,13000,0,20000
"Sjællandsgade,6700 Esbjerg",Apartment,2,False,False,False,False,False,False,True,False,66,2,,As soon as possible,4645,500,13935,0,19080
"Madeskovvej,6340 Kruså",Apartment,2,False,False,False,False,False,False,False,True,70,0,,As soon as possible,4100,800,12300,0,17200
"Mandelhaven,7080 Børkop",Townhouse,4,False,False,True,False,False,False,False,True,126,0,,1 January 2022,8800,0,26400,8800,44000
"Jagtvej,2200 København",Apartment,4,False,False,False,False,False,False,False,False,151,4,,1 November 2021,19500,0,58500,0,78000
"Garnisonsvej,4700 Næstved",Apartment,3,False,False,False,False,False,False,False,True,98,1,,1 October 2021,8500,0,25500,8500,42500
"Hestedamsgade,8700 Horsens",Apartment,2,False,False,False,False,True,False,False,False,99,2,,15 October 2021,5850,1050,17550,5850,30300
"Svanelundsvej,9800 Hjørring",Apartment,3,False,False,False,False,False,False,False,True,115,0,,As soon as possible,6950,1200,20850,6950,35950
"Vesterbro,9000 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,82,4,,1 November 2021,5995,550,17985,5995,30525
